gene_ID	match_ID	match_name	match_class	cluster_ID	exonic length (bp)	brain	spinal	kidney	heart	sk. muscle	main EO	Sachs' EO	Hunter's EO	sk. muscle (first rnd)	main EO (first rnd)	Sachs' EO (first rnd)
scaffold21034.g1	ENSDARG00000035756	zgc:77702	reciprocal	0.0	654	12009.4	26725.7	29220.9	7989.4	24944.3	15557.3	14258.8	13663.1	379.2	1399.4	770.8
scaffold2143.g23	ENSDARG00000011376	zgc:77816	synteny	0.0	1384	27.5	32.2	109.4	17.2	18.9	49.4	49.9	31.4	0.0	0.0	0.6
scaffold26670.g2	ENSDARG00000042833	zgc:77828	reciprocal	0.0	4547	84.8	102.5	328.3	130.1	81.0	101.2	95.2	78.9	3.2	0.9	1.5
scaffold734.g1	ENSDARG00000012458	zgc:77849	reciprocal	0.0	1824	1373.7	1910.5	1723.1	1925.0	2407.5	1482.9	1610.7	1750.6	136.5	59.8	80.9
scaffold4753.g3	ENSDARG00000030563	zgc:77880	reciprocal	0.0	2319	674.2	367.1	115.8	146.0	236.8	488.4	449.4	479.3	8.3	14.0	8.9
scaffold2322.g1	ENSDARG00000027009	zgc:85777	reciprocal	0.0	1583	1238.9	1632.6	3449.9	9100.2	4235.3	4334.0	3899.9	3967.2	281.3	483.0	413.6
scaffold17671.g2	ENSDARG00000029982	zgc:85843	reciprocal	0.0	1401	1.7	9.9	29.5	4.1	10.0	4.0	2.0	1.4	0.0	0.0	0.0
scaffold4553.g2	ENSDARG00000029982	zgc:85843	secondary	0.0	1776	18.8	46.5	92.6	1769.8	455.3	2.6	6.3	9.7	6.5	1.5	3.5
scaffold3376.g1	ENSDARG00000014222	zgc:86598	synteny	0.0	2351	799.7	947.6	1272.0	1616.9	9003.6	1913.2	2253.3	1635.4	182.5	68.5	138.6
scaffold2032.g2	ENSDARG00000015978	zgc:86599	reciprocal	0.0	664	17406.9	45624.2	64350.0	10803.9	6870.7	3054.7	3200.8	2950.8	151.4	179.9	143.5
scaffold16047.g1	ENSDARG00000013382	zgc:86607	reciprocal	0.0	674	3666.9	5438.9	19589.4	3530.5	11320.1	9349.3	7522.0	9145.3	245.8	595.2	500.5
scaffold22614.g1	ENSDARG00000013382	zgc:86607	split_scaff	0.0	289	2628.2	4789.2	10117.1	3458.7	9890.7	9008.9	7993.4	6664.3	225.3	592.9	359.0
scaffold6522.g7	ENSDARG00000029479	zgc:86609	reciprocal	0.0	1044	967.0	2197.1	779.2	1267.2	641.6	4799.2	2588.1	3623.8	28.4	526.0	223.0
scaffold2895.g11	ENSDARG00000079111	zgc:86725	reciprocal	1.0	1779	3.6	4.2	4.0	1.1	5109.7	23.7	27.3	67.0	105.0	16.1	53.6
scaffold2491.g2	ENSDARG00000005098	zgc:86764	reciprocal	0.0	1772	72.6	180.2	611.7	32.7	5.7	33.8	36.9	17.1	2.2	0.7	0.9
scaffold24351.g4	ENSDARG00000035573	zgc:86811	reciprocal	0.0	1308	1114.7	838.9	644.3	768.5	784.3	1395.3	1082.8	1081.6	32.9	55.6	35.3
scaffold19003.g2	ENSDARG00000017728	zgc:86841	synteny	0.0	2196	1231.7	1320.1	2988.3	2339.5	2541.9	1493.6	1255.9	1155.0	67.1	85.7	71.0
C8055842.g2	ENSDARG00000090369	zgc:86896	reciprocal	0.0	1136	55.9	199.4	374.0	74.5	56.7	23.1	6.6	192.1	1.7	0.0	0.0
scaffold26031.g2	ENSDARG00000090369	zgc:86896	split_scaff	0.0	470	57.4	79.0	304.9	64.7	12.8	10.0	7.9	144.0	0.0	0.0	0.0
scaffold17329.g3	ENSDARG00000053133	zgc:91787	reciprocal	0.0	1965	12.9	1.4	5.1	14.0	0.0	1.4	0.0	1.0	0.0	0.0	0.0
scaffold1049.g21	ENSDARG00000021589	zgc:91811	reciprocal	0.0	2741	287.8	203.5	170.5	105.8	64.6	206.4	143.6	97.0	12.2	11.4	7.6
scaffold8026.g1	ENSDARG00000021589	zgc:91811	secondary	0.0	924	534.3	650.0	1219.0	379.8	387.5	279.8	282.7	222.0	4.1	2.8	5.0
scaffold12038.g3	ENSDARG00000058287	zgc:91844	reciprocal	0.0	2185	1560.1	1096.1	1030.1	568.5	803.7	1234.4	985.9	853.2	40.3	63.0	72.1
scaffold26279.g4	ENSDARG00000041599	zgc:91860	reciprocal	0.0	2996	919.8	687.5	987.4	2479.8	660.0	672.3	894.1	992.3	16.9	28.6	17.2
scaffold170.g3	ENSDARG00000018980	zgc:91890	reciprocal	0.0	2148	606.7	3836.3	1807.6	696.5	4474.5	126.5	169.0	178.8	90.0	12.1	48.3
scaffold24491.g1	ENSDARG00000021287	zgc:91909	synteny	0.0	711	2308.5	3841.1	5486.4	3136.7	3655.3	3113.7	3260.9	2809.7	204.7	32.9	169.7
scaffold9050.g8	ENSDARG00000035678	zgc:91910	reciprocal	0.0	1150	1423.8	1361.7	3344.6	1713.5	2144.5	3740.2	3288.2	2334.7	55.8	82.4	132.3
scaffold1885.g16	ENSDARG00000035887	zgc:91944	reciprocal	0.0	3242	397.3	1435.1	322.8	426.0	434.9	1084.3	979.0	955.3	16.8	53.3	37.9
scaffold19909.g2	ENSDARG00000007108	zgc:91985	reciprocal	11.0	2419	4.6	3.1	2258.0	35.8	26.6	1.2	12.3	23.4	0.0	0.0	0.0
scaffold19468.g1	ENSDARG00000046122	zgc:91999	reciprocal	6.0	4169	2.3	8.5	2.2	91.7	33835.3	5088.0	5448.9	4900.4	781.4	363.1	659.6
scaffold4665.g5	ENSDARG00000031776	zgc:92066	reciprocal	2.0	3888	14.5	9.5	5.7	0.0	0.0	0.0	0.0	0.0	4.4	11.4	4.5
scaffold7235.g4	ENSDARG00000044874	zgc:92107	reciprocal	0.0	3504	2453.0	59.6	77.8	544.5	276.1	301.1	285.7	362.8	33.6	13.3	35.3
scaffold247.g7	ENSDARG00000013749	zgc:92113	reciprocal	6.0	2160	89.3	82.9	929.4	270.8	92178.8	155321.9	186030.7	177824.1	3785.8	12559.5	8797.9
scaffold26494.g4	ENSDARG00000076350	zgc:92130	synteny	0.0	1724	574.1	278.4	365.3	1137.0	689.6	315.2	352.3	304.8	13.9	2.3	15.6
scaffold8697.g2	ENSDARG00000027851	zgc:92218	reciprocal	0.0	2920	22.6	44.2	52.5	63.8	46.2	48.1	55.6	55.7	4.3	6.2	4.7
scaffold1751.g18	ENSDARG00000073766	zgc:92233	reciprocal	1.0	1695	455.1	3202.7	10.1	760.8	89047.7	28.7	17.6	900.8	1181.2	32.9	350.5
scaffold2831.g5	ENSDARG00000076563	zgc:92249	secondary	0.0	959	1.7	2.9	28.4	3.0	0.0	0.0	3.9	0.0	0.0	0.0	0.0
scaffold5580.g1	ENSDARG00000076563	zgc:92249	reciprocal	0.0	1141	1266.0	1746.7	366.2	302.6	976.7	1423.8	981.2	1046.8	30.2	20.5	8.8
scaffold21888.g9	ENSDARG00000034048	zgc:92275	reciprocal	2.0	5006	262.5	152.4	17.7	2.5	1.6	0.7	0.2	0.6	0.0	0.0	0.0
scaffold2650.g11	ENSDARG00000040161	zgc:92287	reciprocal	3.0	1586	691.6	810.6	3.8	0.6	863.7	0.6	4.7	7.0	27.2	0.0	17.9
scaffold3320.g4	ENSDARG00000041060	zgc:92326	reciprocal	0.0	1756	381.0	742.2	8313.8	1787.3	1452.5	1381.8	1685.3	1321.2	46.9	64.3	40.7
scaffold379.g12	ENSDARG00000041060	zgc:92326	secondary	9.0	1618	1.5	2.3	18.7	10.0	32.3	155.8	1132.5	178.6	1.8	6.4	7.1
scaffold6330.g6	ENSDARG00000041060	zgc:92326	secondary	0.0	1249	629.1	434.8	1455.3	287.8	575.0	229.5	326.4	406.1	3.1	0.0	1.2
scaffold2090.g3	ENSDARG00000038151	zgc:92360	reciprocal	0.0	2089	159.9	435.9	445.5	237.6	301.4	289.3	518.5	376.8	13.3	6.8	7.7
scaffold8663.g3	ENSDARG00000038151	zgc:92360	secondary	0.0	2092	1000.8	1931.6	2012.7	932.0	1704.8	1420.1	1517.2	1537.5	43.9	27.9	44.1
scaffold7832.g4	ENSDARG00000041339	zgc:92380	reciprocal	11.0	1441	127.2	272.5	2904.5	25.7	30.7	5.9	20.7	29.5	2.7	3.6	0.5
scaffold913.g5	ENSDARG00000041339	zgc:92380	secondary	0.0	1461	1.1	8.9	0.0	0.0	1.4	1.3	2.6	0.0	0.0	0.0	0.0
scaffold5341.g4	ENSDARG00000016343	zgc:92518	reciprocal	1.0	1091	18.2	3.4	12.0	626.8	10627.4	66.1	204.4	122.3	215.9	2.4	83.1
scaffold4358.g20	ENSDARG00000040282	zgc:92590	reciprocal	0.0	1082	11.7	10.3	110.1	22.0	9.3	11.3	8.6	14.9	0.0	2.4	0.0
scaffold2139.g11	ENSDARG00000040971	zgc:92606	reciprocal	0.0	2122	409.6	652.2	281.1	518.6	2001.1	1706.4	1050.8	1125.2	76.3	140.7	109.4
scaffold25901.g7	ENSDARG00000015161	zgc:92664	synteny	0.0	1624	1498.4	1139.2	1686.7	1204.0	697.4	2892.5	2440.5	2452.2	20.0	94.3	62.5
scaffold205.g2	ENSDARG00000035215	zgc:92773	reciprocal	11.0	975	95.2	100.0	1167.6	56.6	8.3	3.8	13.4	13.5	1.0	6.7	5.5
scaffold13054.g2	ENSDARG00000011026	zgc:92907	reciprocal	0.0	1198	41.1	82.9	88.5	67.5	60.5	86.8	77.9	78.4	0.0	0.0	0.0
scaffold6773.g2	ENSDARG00000027403	zgpat	reciprocal	0.0	4358	199.2	165.5	113.9	134.2	202.2	258.4	213.9	220.0	6.8	15.5	10.6
scaffold10163.g2	ENSDARG00000055162	zhx2	secondary	0.0	5661	168.7	259.7	97.7	272.2	104.8	179.9	131.8	126.0	12.9	10.3	6.8
scaffold13516.g5	ENSDARG00000055162	zhx2	reciprocal	0.0	5013	330.6	241.7	177.6	196.2	125.6	412.1	321.0	243.9	10.3	14.5	14.6
scaffold3722.g16	ENSDARG00000055162	zhx2	secondary	0.0	4794	342.2	230.4	218.1	476.7	308.0	427.2	327.0	401.3	12.8	15.7	13.1
scaffold13257.g1	ENSDARG00000019774	zhx3	reciprocal	0.0	5305	468.9	601.1	427.7	673.2	2483.6	874.2	804.8	1127.6	69.7	71.5	75.8
scaffold22011.g2	ENSDARG00000015567	zic1	reciprocal	4.0	2910	10770.2	1186.7	2.8	0.0	50.5	1.0	1.3	0.7	0.3	0.0	0.0
scaffold434.g6	ENSDARG00000015554	zic2a	reciprocal	8.0	3086	10699.1	863.6	0.0	26.5	22.8	20.3	25.4	11.1	2.2	0.4	1.0
scaffold5723.g17	ENSDARG00000037178	zic2b	reciprocal	3.0	2441	182.1	136.9	3.3	0.0	0.0	0.8	2.7	0.0	0.4	0.0	0.0
scaffold22690.g2	ENSDARG00000071497	zic3	reciprocal	10.0	3783	1249.4	99.4	0.0	0.3	13.8	91.6	82.4	34.5	0.0	10.6	10.8
scaffold22011.g3	ENSDARG00000031307	zic4	reciprocal	4.0	2613	1417.2	234.1	1.5	2.9	13.1	1.4	0.7	1.5	0.0	0.5	0.0
scaffold434.g4	ENSDARG00000016022	zic5	reciprocal	8.0	3368	3948.6	213.1	6.3	16.7	154.7	65.9	56.5	39.6	8.8	1.9	5.7
scaffold22690.g1	ENSDARG00000071496	zic6	reciprocal	3.0	2810	369.2	48.6	0.0	0.0	2.9	0.7	0.3	0.4	0.0	0.0	0.0
scaffold683.g5	ENSDARG00000004956	zmat2	reciprocal	0.0	1395	2100.5	2417.5	1430.3	587.7	807.5	1278.7	887.5	703.4	29.5	38.2	33.1
scaffold7886.g2	ENSDARG00000080021	ZMAT3	reciprocal	0.0	1986	286.1	132.7	17.8	17.7	10.1	8.5	13.2	22.4	0.0	0.0	0.4
scaffold2378.g1	ENSDARG00000092987	zmat4a	reciprocal	10.0	2485	596.3	144.2	0.0	1.9	0.0	92.7	23.3	88.6	0.0	2.6	0.6
scaffold25372.g6	ENSDARG00000035434	zmat5	reciprocal	0.0	2163	2314.2	2212.3	4535.4	1387.2	2150.1	2467.6	1975.1	2079.4	50.0	101.4	67.2
scaffold4024.g7	ENSDARG00000076477	ZMIZ1 (2 of 2)	reciprocal	0.0	6698	295.8	270.4	110.9	376.6	208.4	222.0	163.4	200.0	9.1	5.4	8.0
scaffold6615.g1	ENSDARG00000076477	ZMIZ1 (2 of 2)	secondary	0.0	2772	59.0	43.5	47.0	247.0	111.8	168.7	145.4	160.4	4.8	4.2	10.0
scaffold13462.g20	ENSDARG00000074502	zmiz1a	reciprocal	0.0	5439	450.6	346.0	167.0	700.3	326.2	238.2	268.3	219.2	11.6	9.1	8.6
scaffold5308.g1	ENSDARG00000074502	zmiz1a	secondary	0.0	4535	102.0	90.9	111.3	512.1	244.4	518.7	399.9	311.5	11.6	56.4	41.0
scaffold3674.g1	ENSDARG00000044090	zmpste24	reciprocal	0.0	3317	2017.6	3020.5	764.9	1187.0	1131.0	799.9	923.1	927.0	15.6	36.8	22.7
scaffold14540.g1	ENSDARG00000027353	zmym2	reciprocal	0.0	5974	444.7	348.8	284.0	470.9	890.6	406.3	500.4	715.8	14.9	12.4	12.1
scaffold10446.g3	ENSDARG00000035823	zmym4	reciprocal	0.0	6666	232.6	147.2	247.2	456.0	239.3	364.9	291.3	277.7	13.6	18.9	16.0
scaffold194.g5	ENSDARG00000002406	ZMYND10	reciprocal	0.0	1805	142.5	351.8	187.9	51.6	10.0	34.3	23.8	25.2	2.7	0.7	1.3
scaffold3524.g4	ENSDARG00000057249	zmynd11	reciprocal	0.0	5972	765.0	493.1	501.3	944.7	1099.1	932.8	1036.3	1039.4	36.6	28.0	28.8
scaffold1127.g8	ENSDARG00000006686	zmynd19	reciprocal	0.0	2961	475.2	545.5	440.4	350.1	769.7	571.1	564.6	564.8	25.5	21.9	15.3
scaffold15303.g4	ENSDARG00000007601	zmynd8	reciprocal	0.0	6431	353.3	222.6	141.9	265.5	110.1	160.1	119.1	85.2	5.1	4.8	5.0
scaffold10103.g5	ENSDARG00000068400	znf131	reciprocal	0.0	2641	306.5	294.5	386.0	441.5	2496.7	967.4	957.4	1072.5	66.0	45.2	58.5
scaffold3880.g3	ENSDARG00000061373	znf142	reciprocal	0.0	5645	164.5	124.6	118.2	319.9	68.1	312.2	171.6	100.2	13.7	11.0	10.6
scaffold20886.g2	ENSDARG00000012887	znf143a	reciprocal	0.0	2229	254.2	174.5	547.4	299.1	386.2	388.4	405.2	400.7	19.3	22.7	20.3
scaffold4728.g1	ENSDARG00000041581	znf143b	reciprocal	0.0	2811	210.6	177.3	638.7	228.0	219.7	321.6	293.7	327.1	11.6	13.4	13.7
scaffold8023.g6	ENSDARG00000055106	znf148	reciprocal	0.0	5086	101.7	46.9	75.4	124.4	33.2	107.8	76.1	46.9	1.7	1.5	3.9
scaffold14378.g5	ENSDARG00000057726	znf185	split	0.0	2133	2.6	4.4	300.9	17.4	19.8	22.4	16.6	33.6	1.3	0.6	0.4
scaffold14378.g6	ENSDARG00000057726	znf185	reciprocal	0.0	1903	1.7	3.4	121.5	2.5	0.0	8.9	2.9	2.1	0.0	0.0	0.8
scaffold4372.g2	ENSDARG00000015538	znf207a	reciprocal	0.0	3543	1152.8	1040.2	523.3	641.5	1039.0	658.7	696.3	684.8	11.1	19.1	15.4
scaffold26105.g6	ENSDARG00000015572	znf207b	reciprocal	0.0	3977	1069.7	1046.2	2470.0	1543.9	1975.6	2306.0	2765.7	2811.7	28.2	79.0	54.7
scaffold10146.g4	ENSDARG00000088123	ZNF217	reciprocal	0.0	6575	32.1	50.5	149.5	99.2	55.7	51.4	47.4	61.9	3.5	0.8	1.2
scaffold8836.g8	ENSDARG00000079738	ZNF219	reciprocal	0.0	4060	130.4	87.1	7.5	182.7	15.4	40.4	25.5	24.4	2.1	0.0	1.3
scaffold72.g4	ENSDARG00000095890	znf236	reciprocal	0.0	6196	95.9	98.3	109.5	192.5	201.3	476.0	450.2	507.4	7.3	31.0	13.4
scaffold21976.g2	ENSDARG00000028228	znf238	reciprocal	0.0	4770	3555.0	141.5	267.4	197.4	366.5	339.2	299.7	242.8	29.5	18.5	26.1
scaffold5267.g13	ENSDARG00000043542	znf259	reciprocal	0.0	2516	302.2	321.7	466.5	211.7	297.4	474.4	332.3	237.0	8.8	18.1	14.4
scaffold1049.g16	ENSDARG00000025346	znf277	reciprocal	0.0	2237	457.0	512.5	1156.8	515.7	1749.9	1104.4	894.2	947.2	27.0	55.1	46.7
scaffold14295.g2	ENSDARG00000077013	znf280d	reciprocal	0.0	4696	276.8	185.6	233.4	248.9	333.3	335.0	403.3	405.6	9.0	11.6	10.0
scaffold9217.g8	ENSDARG00000035910	ZNF281 (1 of 2)	reciprocal	0.0	3795	341.3	67.3	83.5	74.2	61.5	76.5	71.3	67.4	2.5	1.0	2.6
scaffold12166.g2	ENSDARG00000000567	ZNF281 (2 of 2)	reciprocal	0.0	2363	148.5	128.9	69.2	187.2	272.4	142.3	144.9	151.8	7.7	2.2	6.5
scaffold6227.g2	ENSDARG00000000567	ZNF281 (2 of 2)	split_scaff	0.0	781	74.2	58.2	53.0	71.8	180.3	54.0	49.0	67.3	7.4	1.7	6.9
scaffold2360.g7	ENSDARG00000016763	znf292a	reciprocal	0.0	7794	204.1	69.9	43.5	105.8	8.8	58.7	32.9	9.1	3.7	2.0	3.9
scaffold20943.g9	ENSDARG00000043973	znf292b	reciprocal	0.0	9467	256.9	139.7	110.8	363.5	523.5	262.7	197.4	153.5	28.8	9.3	16.1
scaffold4484.g7	ENSDARG00000043285	znf295	reciprocal	0.0	5471	135.2	66.2	76.6	185.1	155.5	240.4	212.0	205.9	4.7	5.7	5.8
scaffold5775.g8	ENSDARG00000077897	znf296	reciprocal	0.0	3562	18.3	30.0	266.3	83.3	33.3	28.4	43.5	55.3	0.5	0.4	0.6
scaffold22947.g2	ENSDARG00000090054	ZNF318	reciprocal	0.0	6300	311.3	177.6	188.1	427.4	176.2	279.4	176.7	138.3	14.9	16.3	11.0
scaffold20532.g2	ENSDARG00000062401	znf319	reciprocal	0.0	5343	465.2	292.6	316.8	430.9	759.0	488.5	508.7	532.9	17.0	17.0	17.7
scaffold16.g17	ENSDARG00000073856	ZNF319 (2 of 2)	reciprocal	0.0	4119	978.3	438.3	139.9	474.5	866.8	662.3	565.8	531.4	45.1	19.9	24.4
scaffold2553.g2	ENSDARG00000030737	znf326	reciprocal	0.0	2997	59.1	37.5	56.2	42.8	122.8	94.1	175.6	146.3	3.8	13.4	11.3
scaffold2327.g2	ENSDARG00000020494	znf330	reciprocal	0.0	1624	776.6	1143.8	1873.1	741.4	2189.9	1718.0	1461.5	1485.2	105.0	185.5	115.5
scaffold24704.g2	ENSDARG00000076920	ZNF335	reciprocal	0.0	5430	234.6	134.0	146.5	222.1	244.9	249.5	306.9	304.1	8.6	12.2	11.9
scaffold20607.g1	ENSDARG00000079749	ZNF341	reciprocal	0.0	2245	259.1	137.3	286.8	300.4	466.8	285.0	326.7	412.3	12.8	21.4	9.2
scaffold3746.g6	ENSDARG00000079749	ZNF341	split_scaff	0.0	1282	142.4	74.6	96.8	154.3	252.6	122.8	169.6	245.9	5.2	0.0	1.2
scaffold26797.g1	ENSDARG00000060695	znf346	reciprocal	0.0	4420	635.7	533.9	490.2	436.6	409.6	400.2	297.8	259.0	29.7	27.9	23.5
scaffold696.g3	ENSDARG00000060900	znf362	reciprocal	0.0	2250	211.3	314.0	291.1	418.5	414.8	232.3	255.4	308.5	14.0	4.6	10.6
scaffold15750.g2	ENSDARG00000062231	ZNF362 (1 of 2)	reciprocal	0.0	5150	310.7	143.3	113.3	285.5	173.8	288.9	183.0	165.6	7.3	6.3	7.6
scaffold24660.g14	ENSDARG00000087985	ZNF365	reciprocal	0.0	4351	135.0	83.0	33.2	49.6	11.6	49.1	25.9	25.8	0.4	0.3	0.4
scaffold4531.g13	ENSDARG00000040116	znf366	reciprocal	0.0	2822	174.9	263.5	673.1	355.2	319.3	126.2	182.8	207.7	7.5	2.8	4.4
scaffold4531.g5	ENSDARG00000021086	znf367	reciprocal	0.0	2707	29.0	20.2	198.0	12.6	6.7	9.7	10.0	6.3	0.7	0.5	0.0
scaffold1028.g6	ENSDARG00000090545	ZNF384 (3 of 3)	secondary	0.0	2293	921.0	888.2	491.6	304.0	421.1	407.4	338.1	281.2	13.8	6.2	10.1
scaffold12203.g3	ENSDARG00000090545	ZNF384 (3 of 3)	split	0.0	2371	26.1	15.3	25.1	48.9	52.6	44.7	48.0	49.4	0.8	0.5	0.0
scaffold12203.g4	ENSDARG00000090545	ZNF384 (3 of 3)	reciprocal	0.0	2834	74.5	54.4	171.7	91.3	120.7	79.3	83.6	99.1	1.7	1.4	1.1
scaffold1433.g2	ENSDARG00000001015	znf384l	reciprocal	0.0	4359	274.4	152.3	200.3	224.9	233.5	377.6	294.1	251.3	7.7	10.7	9.2
scaffold3309.g2	ENSDARG00000009899	znf385a	reciprocal	0.0	3908	116.0	370.1	114.7	157.5	202.3	54.9	45.1	55.1	13.7	4.7	8.8
C7903067.g1	ENSDARG00000006065	znf385b	split_scaff	0.0	387	39.0	4.8	36.5	0.0	5.2	43.6	33.7	28.7	0.0	6.7	13.9
scaffold23602.g1	ENSDARG00000006065	znf385b	reciprocal	0.0	2684	799.3	179.5	66.6	106.7	130.4	1154.3	725.8	1062.8	7.8	134.5	70.4
scaffold8233.g3	ENSDARG00000006065	znf385b	secondary	0.0	455	0.0	0.0	0.0	0.0	0.0	0.0	6.2	0.0	0.0	0.0	0.0
scaffold10060.g1	ENSDARG00000058154	ZNF385C	reciprocal	0.0	1731	61.4	5.9	6.4	8.2	30.2	1.1	0.0	1.2	0.0	0.0	0.4
scaffold4535.g1	ENSDARG00000058154	ZNF385C	secondary	0.0	362	65.8	15.4	0.0	0.0	0.0	0.0	0.0	0.0	5.3	0.0	0.0
scaffold5799.g1	ENSDARG00000058154	ZNF385C	manual	3.0	3744	193.3	43.4	0.8	3.6	1.6	2.0	2.0	1.3	0.0	0.0	0.0
scaffold14900.g6	ENSDARG00000086162	ZNF385D	reciprocal	0.0	2267	105.0	68.4	72.6	11.7	202.3	117.0	158.4	241.1	12.7	17.2	22.4
scaffold18075.g3	ENSDARG00000060113	znf395a	reciprocal	0.0	3532	1245.3	744.8	605.8	1828.9	2690.4	2940.9	2611.2	3172.8	44.7	50.0	63.8
scaffold2658.g1	ENSDARG00000024195	znf395b	reciprocal	0.0	4623	581.6	352.4	33.0	815.1	681.8	875.3	953.2	1011.1	52.0	167.6	109.9
scaffold1153.g1	ENSDARG00000087536	ZNF407	secondary	0.0	2991	90.5	63.6	80.6	124.3	47.7	154.4	92.6	75.3	3.8	7.8	8.7
scaffold4215.g1	ENSDARG00000087536	ZNF407	reciprocal	0.0	2918	66.6	31.8	37.4	84.7	18.6	77.4	45.7	24.2	3.6	1.3	4.2
scaffold12726.g3	ENSDARG00000036043	ZNF408	reciprocal	0.0	3254	193.9	137.2	119.1	154.9	170.0	326.8	267.5	303.7	14.7	20.7	13.2
scaffold10978.g14	ENSDARG00000008218	znf410	reciprocal	0.0	1659	3814.8	6909.2	14469.8	3048.1	3681.2	1631.5	1879.5	1981.4	67.0	111.9	55.1
scaffold10064.g17	ENSDARG00000079229	ZNF414	reciprocal	0.0	2778	1069.9	605.8	1159.0	710.4	1332.3	1190.5	1337.7	1376.8	16.9	22.0	17.2
scaffold15592.g1	ENSDARG00000059707	ZNF423	reciprocal	0.0	3331	148.4	81.7	17.6	101.4	705.9	119.3	117.6	195.1	25.9	3.9	13.4
scaffold15764.g1	ENSDARG00000059707	ZNF423	split_scaff	0.0	201	82.9	32.3	5.0	42.6	390.3	46.6	60.3	150.8	0.0	0.0	7.6
scaffold2289.g1	ENSDARG00000059707	ZNF423	secondary	0.0	5186	557.8	179.9	116.4	316.0	181.5	161.1	183.0	237.1	5.0	3.3	5.6
scaffold25367.g1	ENSDARG00000059707	ZNF423	split_scaff	0.0	372	185.6	104.8	51.6	92.0	708.4	123.4	82.8	179.3	18.0	7.0	12.4
scaffold10999.g4	ENSDARG00000061311	znf438	reciprocal	0.0	5189	248.5	160.5	280.7	392.2	310.5	300.8	212.3	204.9	16.4	8.5	11.0
scaffold3407.g13	ENSDARG00000076939	znf451	reciprocal	0.0	3098	253.4	297.5	376.9	369.0	394.8	332.3	341.8	377.4	15.5	15.9	9.2
scaffold5059.g1	ENSDARG00000063381	ZNF462	manual	0.0	6337	273.2	219.1	67.5	293.1	110.5	115.0	92.9	75.7	9.7	2.0	5.9
scaffold6062.g1	ENSDARG00000063381	ZNF462	split_scaff	0.0	1696	348.6	234.8	194.0	339.3	151.8	182.8	134.2	149.0	18.1	8.4	10.9
scaffold10007.g3	ENSDARG00000018492	znf503	reciprocal	6.0	2842	175.4	646.7	143.5	67.9	3323.8	11449.2	8032.2	9712.3	207.9	248.5	256.9
scaffold3401.g1	ENSDARG00000018492	znf503	secondary	0.0	3437	28.4	72.7	47.9	99.1	256.3	52.3	89.3	65.0	21.2	3.0	21.0
scaffold4872.g3	ENSDARG00000052164	ZNF507	reciprocal	0.0	6349	170.3	98.7	129.2	266.6	383.4	266.1	274.1	284.1	10.3	7.6	9.2
scaffold1163.g8	ENSDARG00000000760	znf511	reciprocal	0.0	1055	258.8	299.2	107.1	133.4	78.2	245.1	159.2	137.9	10.0	14.8	14.6
scaffold23372.g5	ENSDARG00000041910	znf512	reciprocal	0.0	2214	399.7	184.9	25.5	211.8	95.4	202.7	190.1	106.8	8.2	1.8	7.3
scaffold4453.g12	ENSDARG00000071055	ZNF512B	reciprocal	0.0	6353	849.1	426.7	143.3	291.2	336.6	634.7	462.2	415.8	24.6	18.0	23.3
scaffold26019.g2	ENSDARG00000019961	ZNF513	secondary	0.0	3417	70.6	67.1	301.6	141.7	263.7	314.8	299.5	294.8	7.6	4.9	8.5
scaffold26546.g1	ENSDARG00000019961	ZNF513	reciprocal	0.0	3651	151.7	89.2	193.5	99.8	87.6	76.2	70.5	101.0	2.1	2.5	2.5
scaffold6306.g2	ENSDARG00000070809	znf516	secondary	0.0	1448	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold72.g3	ENSDARG00000070809	znf516	secondary	0.0	6651	31.7	52.8	132.8	96.4	59.9	176.1	143.5	199.8	2.0	8.2	9.6
scaffold7800.g2	ENSDARG00000070809	znf516	reciprocal	0.0	3467	122.2	53.3	28.2	48.3	66.7	154.8	112.2	157.1	5.2	3.0	6.0
scaffold8648.g3	ENSDARG00000090832	ZNF518B	reciprocal	0.0	3705	120.4	48.1	40.6	71.6	21.2	105.4	59.4	36.8	3.9	2.5	5.2
scaffold1500.g4	ENSDARG00000077143	znf526	reciprocal	0.0	5175	324.2	189.6	263.9	290.2	423.7	229.9	271.2	362.8	14.6	12.5	12.8
scaffold15492.g5	ENSDARG00000052894	znf532	reciprocal	0.0	2223	468.1	303.6	72.2	676.0	547.4	467.8	259.4	347.3	19.8	17.5	24.5
scaffold1974.g2	ENSDARG00000052894	znf532	manual	0.0	5295	301.1	176.2	54.9	390.5	286.1	216.0	143.8	172.9	9.0	2.5	5.7
scaffold5507.g1	ENSDARG00000022251	znf536	reciprocal	0.0	4493	156.3	139.7	6.5	55.5	32.7	82.4	57.1	128.4	2.3	1.7	3.4
scaffold19578.g8	ENSDARG00000052188	ZNF541	synteny	0.0	1610	10.4	6.9	2.5	2.4	2.5	0.6	2.9	2.5	0.0	0.0	0.0
scaffold1500.g2	ENSDARG00000087074	znf574	reciprocal	0.0	4625	63.2	81.5	160.8	111.5	79.6	98.9	105.1	114.0	3.5	8.7	6.1
scaffold16438.g2	ENSDARG00000087074	znf574	secondary	0.0	4164	109.2	47.9	92.8	123.1	128.5	128.9	102.6	115.0	1.1	2.8	3.5
